祸	200816
叹息	200783
帖子	200697
下游	200688
个性化	200663
看成	200660
鸿	200644
第一场	200623
皇后	200622
人民医院	200595
加厚	200583
从容	200556
叙利亚	200470
撤离	200385
不堪	200376
自私	200363
反响	200361
汉子	200340
综合性	200311
白宫	200243
卡车	200243
手表	200228
小泉	200176
辅导	200163
照射	200140
外电	200138
旺盛	200106
那次	200098
忧伤	200072
陷	200056
点燃	199978
特区	199935
有价值	199900
盏	199898
器械	199891
第四节	199838
膝	199820
万分	199797
欣慰	199783
啤	199756
小姑娘	199705
武术	199700
烧烤	199683
处长	199662
专访	199622
入侵	199509
一点也不	199484
干活	199415
分组	199281
奢华	199257
公务	199219
标记	199210
艹	199195
跑去	199051
漆	199049
增进	199025
⊙	199020
开场	198998
指望	198998
妇	198969
集资	198959
做不到	198887
无辜	198867
音乐会	198826
界定	198797
海底	198734
拽	198730
冬至	198644
喉咙	198622
陆军	198620
伦理	198565
稳健	198522
紫外线	198492
达标	198424
计量	198419
罪行	198397
专业化	198387
巴格达	198384
膝盖	198379
舌	198373
马克思	198348
星期一	198318
火炬	198273
兴起	198229
澳洲	198197
Ⅰ	198173
可供	198168
片段	198064
流出	197994
跳水	197965
各族	197947
浇	197905
浓缩	197874
河北省	197866
到时	197852
沙漠	197833
充当	197819
	197786
籽	197777
查出	197744
开学	197731
指南	197684
年产	197676
咽	197676
班子	197666
〉	197594
灾区	197562
契机	197529
新中国	197481
上天	197428
嗲	197425
喘	197378
称赞	197371
辽	197357
合作社	197332
滋润	197297
何处	197290
李先生	197242
受灾	197065
避开	197055
飞行员	197039
心理学	197029
受贿	196957
培训班	196932
接轨	196917
附加	196911
天啊	196906
搬迁	196880
强奸	196862
数千	196679
鉴别	196671
策	196651
收支	196645
英文	196570
台阶	196517
桔	196480
第三节	196462
指挥部	196395
安定	196390
协同	196341
暖暖	196314
扭转	196304
杀害	196284
时空	196247
ｐ	196209
派遣	196186
瘾	196140
投降	196136
绿地	196135
泉州	196089
工人阶级	196006
刑法	195995
田径	195962
描写	195940
沉淀	195927
自来水	195830
〖	195802
徘徊	195754
传染病	195748
弘扬	195712
淮	195638
随手	195600
修养	195585
农业部	195562
视察	195543
愈合	195497
东盟	195492
杯子	195418
历	195414
神舟	195398
旋	195347
内科	195313
精选	195299
快报	195271
吃饱	195266
体质	195182
几年来	195171
假日	195167
趋于	195151
致富	195150
畔	195105
前沿	194985
转入	194956
印刷	194860
贺	194808
光线	194792
解答	194780
议论	194732
老太太	194728
美妙	194717
可乐	194716
宴	194700
前列	194620
羊肉	194617
法案	194563
可不是	194512
指甲	194431
汛	194333
监视	194317
大牌	194285
瓷	194215
药店	194211
柄	194208
器材	194191
父子	194147
入市	194123
终点	194051
雕塑	194028
较差	194013
青海	193997
实事求是	193914
角逐	193885
保姆	193879
倾听	193864
公元	193838
油田	193830
坦言	193824
卡通	193803
寒假	193776
滞后	193764
统计学	193762
副作用	193754
血浆	193734
粤	193719
臀	193713
宣告	193702
不分	193697
迫使	193640
吸取	193633
颅	193610
揭露	193465
感性	193465
渔业	193444
亲属	193363
计划生育	193340
阻挡	193308
饮用	193281
驴	193281
杏	193264
束缚	193263
建行	193243
怔	193240
人民日报	193163
此处	193149
雅虎	193047
月饼	193047
号称	193046
除此之外	193001
ｎ	193000
薯	192989
摆放	192968
新西兰	192922
番茄	192908
踏实	192903
奢侈	192875
走廊	192847
残疾	192844
黑人	192787
助手	192775
窑	192673
钗	192663
三亚	192638
持平	192583
旗舰	192579
前日	192575
打架	192537
围棋	192531
慎重	192531
宣传部	192523
揉	192504
律	192494
第三届	192463
外长	192440
花样	192424
倾销	192422
自治	192409
自制	192406
長	192403
模块	192395
揭开	192317
处方	192304
喜剧	192249
周杰伦	192244
架构	192230
誰	192218
画家	192187
与会	192175
符号	192168
中医药	192140
诚实	192134
Ⅲ	192131
摧毁	192078
清华大学	192016
革新	192015
打败	192001
冰冷	191964
电路	191922
第一季度	191855
掩盖	191840
个人所得	191837
星球	191822
双人	191814
城市化	191792
握手	191780
传送	191752
本着	191726
餐馆	191710
传言	191709
高三	191654
综合征	191654
近百	191647
水肿	191635
代表大会	191584
抢购	191510
回想	191504
发球	191499
打扰	191463
湖南省	191375
雷达	191331
蹦	191207
翅膀	191140
凋	191135
妥协	191092
冬装	191038
海啸	191016
坚信	190961
老实	190960
闪电	190947
统统	190920
确切	190916
口服	190907
直销	190806
打底	190778
准时	190768
杂交	190752
爱护	190748
化肥	190719
世间	190710
到场	190643
诠释	190627
坊	190595
编写	190577
职场	190571
体温	190488
肥胖	190479
佢	190473
僧	190449
不料	190424
虹	190407
品位	190405
影院	190377
木材	190354
霍	190269
茨	190261
庙	190245
心脏病	190224
墙壁	190221
凝聚	190172
前卫	190155
根源	190141
招收	190102
遇难	190089
太原	190074
储存	190061
话剧	190047
仲裁	190038
饮水	190027
自动化	190004
草根	190004
务工	189984
浸	189952
谐	189947
扰	189919
立马	189911
至关重要	189867
捉	189784
裁	189770
熬夜	189686
立足	189682
芒果	189670
部落	189598
公关	189589
看中	189582
医务	189576
下令	189566
洗衣	189557
猴子	189553
致电	189503
烦躁	189501
抽出	189486
燃气	189417
动用	189401
惠普	189386
头晕	189370
佛教	189365
从业人员	189314
剥夺	189264
据此	189217
战斗力	189185
诱发	189174
财政收入	189028
代表性	188964
天津市	188946
震动	188944
访谈	188833
覆	188746
年终	188744
压制	188724
序列	188713
糊	188680
筷子	188643
期盼	188632
八卦	188562
供需	188486
東	188469
美联社	188458
遣	188449
全国政协	188408
础	188404
小明	188339
简约	188295
科普	188282
通往	188280
置换	188162
妊娠	188137
高举	188133
简介	188120
昆	188119
永久	188106
散步	188101
橘	188040
失利	188016
东海	188011
不平衡	187949
树木	187948
下场	187924
蚊	187913
银行业	187895
赎回	187892
裙子	187870
女郎	187841
溜	187838
嘴角	187795
珍	187789
真情	187684
但愿	187673
中队	187645
无穷	187589
写字楼	187586
北美	187540
弃权	187497
博览会	187481
戴尔	187474
近代	187472
班长	187472
小吃	187423
集装箱	187386
彩虹	187362
骨头	187361
所得税	187340
欢呼	187302
裡	187266
得手	187225
拥挤	187225
国庆	187213
谈起	187199
定量	187161
多功能	187160
相识	187123
良心	187112
赫	187087
低温	187035
强力	187014
金刚	186989
筋	186982
洛阳	186959
无视	186942
可疑	186911
惜	186897
卸	186862
な	186770
长官	186724
警车	186723
闭上	186708
敬请	186706
大力支持	186704
测算	186682
无偿	186667
督	186626
绘画	186593
可笑	186570
海岸	186569
高涨	186558
氟	186548
同伴	186521
扭曲	186450
牛市	186415
严禁	186405
瓶颈	186402
兵力	186314
政法	186313
招商引资	186227
多达	186214
嗓子	186188
误解	186124
专注	186045
自发	186040
轻度	186016
诱人	185980
逸	185956
示威	185922
郑智	185884
坏人	185884
贯穿	185871
无缘	185819
层层	185819
吃东西	185801
报表	185714
玫	185702
流畅	185649
来信	185644
高水平	185596
明亮	185558
进城	185540
艰巨	185515
忧虑	185491
扒	185483
氖	185476
潜艇	185374
卫冕	185335
身着	185246
纠缠	185197
农场	185193
慕	185191
前行	185180
毛巾	185106
深深的	185070
出演	185012
改良	184991
观测	184960
刷新	184950
简化	184822
哇哇	184813
一心	184809
晚报	184771
表白	184762
查获	184726
交纳	184643
入院	184621
重返	184607
考古	184603
警示	184600
首脑	184586
全文	184557
日渐	184549
日元	184517
观赏	184459
出线	184443
教育局	184322
残留	184233
问问	184153
字样	184151
前场	184128
黄瓜	184003
牢牢	183972
埂	183968
摘要	183950
观光	183943
省份	183936
太阳能	183875
金陵	183871
已久	183858
坛	183858
挣钱	183850
身价	183720
打听	183706
肇事	183698
留学生	183665
上任	183633
滑雪	183612
机动	183606
客气	183603
推开	183591
下课	183572
胡萝卜	183572
一齐	183522
揭晓	183482
禄	183476
二手	183472
阻	183452
變	183451
按键	183398
流星	183380
实地	183369
怀里	183300
疗	183272
旋律	183224
并列	183179
品尝	183132
放出	183089
执教	183038
面色	183012
郅	182988
重心	182973
烟草	182969
分流	182945
麻痹	182938
引领	182913
袜	182849
畅通	182848
持有人	182808
富人	182768
追踪	182761
倒入	182750
排斥	182739
规矩	182720
捷	182701
捅	182660
堤	182656
释	182597
火焰	182580
淋巴结	182569
吕	182566
好感	182492
遮	182461
嫌疑	182428
遥	182417
穆	182413
清算	182360
小米	182350
未曾	182289
昂贵	182238
展望	182175
尾巴	182098
本是	181889
侍	181878
保管	181851
市场价格	181829
有的是	181810
暑假	181792
充电	181787
好么	181779
代言人	181766
瞄准	181600
車	181588
京报	181586
国安	181518
利物浦	181469
重申	181425
心意	181360
乘车	181347
谜	181324
试行	181304
洛杉矶	181263
界限	181258
辩护	181241
塑	181227
鹅	181178
动感	181169
查明	181160
财力	181067
公款	181049
兑现	181039
錯	181028
对立	181011
零食	181005
函数	181000
拥护	180991
新房	180980
難	180975
制剂	180956
要不是	180918
凡事	180885
异地	180858
高尚	180843
と	180695
亲手	180623
〒	180604
钾	180601
提及	180558
就诊	180545
电影院	180523
陷阱	180516
常年	180443
张扬	180440
扮	180373
年均	180337
包子	180316
泵	180253
毒性	180234
后方	180194
深远	180168
少许	180161
白酒	179961
凹	179948
場	179926
南海	179915
拌	179911
活塞	179884
任性	179858
兼职	179857
馒头	179840
不光	179821
偿还	179811
妮	179798
定制	179770
法宝	179766
太后	179713
碉堡	179699
筹集	179688
被盗	179676
改装	179676
缺失	179663
称呼	179614
弦	179542
胜负	179528
动摇	179504
输送	179426
大户	179415
白云	179415
奔波	179398
死于	179393
不至于	179390
代表人	179357
不由得	179353
再现	179346
相连	179224
老挝	179199
录制	179169
违章	179130
穿衣	179102
中性	179088
财物	179051
恰当	179050
电压	179009
来得及	178969
浦东	178923
矿产	178835
不只是	178776
牛仔裤	178767
罪恶	178733
	178699
打入	178695
搭档	178566
弥漫	178540
发病率	178518
住宿	178478
过滤	178466
奶茶	178436
不经意	178410
福特	178382
行车	178346
人性化	178342
糊涂	178323
天鹅	178312
商贸	178216
进出	178216
庆幸	178130
柏林	178094
大姐	178092
吉祥	178046
现身	177989
生化	177933
优异	177924
出炉	177899
贴近	177872
人质	177847
摇滚	177837
械	177829
招牌	177820
老者	177782
羽毛球	177771
考场	177718
船上	177698
名片	177693
编剧	177663
绳	177640
老夫	177629
愣	177612
刘某	177589
安徽省	177589
沙滩	177555
增殖	177520
历经	177497
额外	177458
要点	177426
人手	177365
不服	177362
逃离	177305
沽	177272
崩	177250
市盈率	177230
容忍	177183
傻瓜	177140
注视	177134
联系人	177099
物体	177094
第一家	177057
必需	177055
听话	177004
官司	177000
印度尼西亚	176972
造影	176967
万科	176960
欢喜	176894
勤奋	176855
迟迟	176813
紧接着	176808
好坏	176772
普通人	176771
闪闪	176760
仿	176681
战友	176630
函	176602
心酸	176599
自助	176492
故乡	176487
不尽	176464
樱	176428
实事	176425
书写	176405
悬挂	176350
备用	176342
梦见	176292
民用	176288
起草	176230
挽回	176193
厂长	176190
标题	176173
守护	176166
刹车	176159
消费品	176108
野生	176088
赞扬	176085
跑步	176074
崇高	176035
溃疡	176005
神圣	175973
潭	175935
月球	175930
凭证	175882
罢工	175842
大多是	175791
犀利	175748
白痴	175732
纯洁	175643
大熊猫	175641
鹤	175632
案发	175600
骨髓	175555
国道	175538
ｂ	175534
远方	175527
浪潮	175485
棋手	175483
怪不得	175437
辈	175432
入围	175424
大夫	175400
大汉	175365
导游	175207
演练	175187
付款	175172
椎	175036
	175010
创伤	174998
装扮	174992
为难	174985
牵挂	174950
死亡率	174898
席位	174878
王国	174852
长发	174810
招募	174803
終	174781
熏	174737
初一	174735
探测	174696
高质量	174694
黑夜	174678
星期五	174646
涛	174634
养生	174625
穗	174601
西装	174598
結	174577
袜子	174541
腻	174429
不知不觉	174427
纺	174414
丹麦	174399
无须	174397
妈咪	174370
副省长	174358
中国人民银行	174346
高产	174326
揭	174295
香味	174290
混蛋	174289
农田	174281
已然	174245
搂	174225
况且	174204
命题	174175
吉他	174128
苍白	174063
费德勒	174043
忠实	174034
急剧	174011
纤	173965
	173955
	173953
央	173941
接入	173930
外壳	173899
胃肠	173855
河流	173833
相声	173828
缘故	173768
学业	173754
笑笑	173754
礼仪	173717
拼搏	173672
該	173670
外人	173639
姑	173638
力求	173596
湖北省	173580
体操	173484
鑫	173480
辰	173471
售后服务	173467
碎片	173420
进取	173371
哈马斯	173360
抚	173337
冲洗	173319
上将	173302
兼并	173282
红利	173268
中关村	173238
惯	173228
底下	173226
星期六	173224
机理	173207
创立	173198
居委会	173196
换上	173139
配方	173134
山水	173069
总公司	173067
就在于	173029
头号	173023
梢	173001
起伏	172912
指向	172906
有病	172895
头球	172877
俏	172856
气愤	172843
悬念	172804
得罪	172803
雕	172775
涵	172733
法则	172726
该死	172724
琳	172680
笼	172664
肺癌	172652
监事会	172635
战机	172600
商用	172556
寻常	172482
中行	172430
邓	172391
坏事	172381
屋顶	172379
轰炸	172379
建房	172372
推测	172317
呼呼	172301
凶手	172242
飯	172236
香烟	172225
孟	172203
报社	172164
新生儿	172099
烧伤	172078
牢	172077
贵阳市	172071
眉头	172061
澄清	172051
富豪	172027
性命	172001
集会	171958
廉价	171938
发泄	171935
坪	171930
对接	171894
老娘	171866
助学	171812
后勤	171806
荡	171799
上岗	171783
有计划	171762
撞击	171740
晚期	171702
倒下	171656
腹泻	171645
公车	171592
北约	171572
伪造	171563
耽误	171539
感恩节	171531
醇	171513
二战	171463
额头	171434
坚	171398
岩石	171322
油菜	171273
分割	171269
定点	171223
步行	171221
报业	171195
切口	171131
上皮	171103
	171056
哒	171041
伪装	171036
出示	171034
早饭	171028
灌注	171022
城里	171004
议题	170991
沈阳市	170974
担当	170913
通宵	170900
中共中央政治局	170892
地狱	170880
尚有	170874
援引	170837
尖锐	170753
占有率	170751
核准	170739
演奏	170733
痒	170717
暗中	170704
噪音	170694
卫生间	170669
以至于	170661
追问	170653
問	170653
债权	170603
由此可见	170583
手套	170561
框	170545
同等	170465
双双	170384
大餐	170369
饰演	170363
毫无疑问	170315
人马	170237
叙述	170185
面料	170154
机电	170111
魔鬼	170076
睁开	170072
传染	170058
缸	170056
争吵	170034
制备	170013
伴侣	169965
赞赏	169950
绘	169933
小儿	169892
首家	169876
强硬	169845
迷茫	169845
首场	169831
比利时	169798
华为	169771
搜集	169766
全党	169750
跟上	169734
民主党	169707
隐瞒	169705
粪	169667
职员	169652
滨海	169650
苏宁	169617
停电	169615
吩咐	169589
痊愈	169585
瓶子	169559
し	169542
通话	169486
同感	169427
抽象	169393
粘膜	169353
谈谈	169343
生前	169318
京剧	169302
姨	169171
饰品	169168
德国队	169158
尽头	169134
陈某	169131
有毒	169118
光盘	169098
椒	169067
问卷	169038
呼声	169032
浓郁	168994
仕	168976
描绘	168968
总产值	168945
西红柿	168891
长虹	168881
遗体	168853
触及	168842
太平	168784
夸	168775
屡	168761
云南省	168715
归属	168690
购置	168677
部件	168612
妨碍	168584
冷空气	168568
售出	168565
黑龙江省	168547
昌	168532
低收入	168516
存放	168507
拉手	168500
宁夏	168473
判定	168409
历史性	168405
英勇	168393
歇	168388
堵塞	168348
古城	168275
舌头	168267
道具	168249
邮票	168229
主队	168210
上路	168196
闸	168154
置业	168144
麻木	168132
迅猛	168129
发呆	168124
皱纹	168118
干旱	168100
假冒	168073
搅拌	168047
勇于	167985
车门	167963
通风	167957
狐	167881
	167847
货运	167831
大王	167827
要好	167745
烈士	167739
陶	167687
售票	167639
原定	167634
封闭式	167604
足联	167576
电流	167570
魔术	167540
送出	167536
芝麻	167515
琪	167487
音频	167424
信赖	167397
削弱	167366
人民大会堂	167350
坚守	167306
光滑	167303
幕后	167268
游览	167254
符	167247
构筑	167235
显示屏	167178
打扫	167165
媒	167102
威武	167078
心血管	167064
电气	167063
座椅	167057
争执	166979
二级市场	166975
扬州	166962
渔民	166960
即时	166896
向来	166821
终结	166794
有希望	166785
精度	166785
嘲	166764
途	166727
嗯嗯	166714
有数	166710
无非	166694
踢球	166684
人民代表大会	166664
了不起	166633
落户	166619
冯	166598
悄然	166588
献给	166572
艰辛	166567
剛	166551
演艺	166529
诚意	166488
据称	166412
选民	166396
大部	166395
邮箱	166395
初恋	166352
碰上	166310
专家们	166263
移交	166259
鼓掌	166239
菜单	166235
冬日	166235
ｘ	166231
原地	166225
文本	166181
相伴	166167
侵	166161
骚扰	166151
恰好	166141
长假	166083
苏丹	166080
贫下中农	166047
上床	166034
评分	166028
担负	165969
削	165948
手枪	165941
气味	165907
缴费	165902
宵夜	165873
老化	165866
目击者	165838
遗留	165732
会同	165607
击中	165602
滞	165600
剥	165554
牢固	165494
纪委	165476
嘲笑	165474
高高	165442
户籍	165421
中人	165409
兮	165360
不快	165352
屈	165337
用量	165318
姨妈	165243
合金	165160
灌溉	165087
拘留	165069
交会	165052
出入	164987
芙蓉	164971
地毯	164916
降雨	164911
守候	164848
勺	164842
煤气	164839
色调	164835
不怎么	164785
挥手	164626
初级	164623
通胀	164592
动静	164512
楠	164476
绣	164473
張	164439
齿	164393
铁道部	164390
萍	164291
抱歉	164274
可知	164226
坦	164198
山西省	164141
年报	164130
试卷	164105
成年	164104
雄厚	164037
名誉	164034
血小板	164014
听证会	164001
棉衣	163925
制药	163908
疲	163883
睡醒	163874
歌唱	163872
应力	163854
讽刺	163848
搓	163794
总值	163742
美金	163727
兼顾	163707
民意	163694
闪烁	163650
贵州省	163643
一如既往	163595
鲁能	163498
缅甸	163489
无知	163407
回回	163400
自律	163389
马英九	163354
削减	163339
烈	163290
极品	163278
简历	163274
严谨	163239
制服	163230
民俗	163227
众所周知	163205
出名	163173
买来	163168
听力	163133
变异	163112
宝钢	163101
狱	163093
天朝	163060
乳房	163009
客流	162992
罪名	162979
兒	162970
迈出	162960
强悍	162959
字母	162936
阴道	162935
胸口	162906
以人为本	162891
开局	162876
试剂	162845
挠	162839
绩效	162816
仰	162796
掐	162775
月光	162760
胃口	162751
邮轮	162748
滩	162657
胶囊	162644
域名	162622
雪花	162615
心事	162615
呼唤	162607
戈	162604
不确定	162593
圆形	162580
戴上	162505
饭后	162456
琢磨	162434
赶往	162426
优于	162404
平日	162397
尽早	162390
目睹	162342
脱落	162214
急于	162195
⑧	162184
相适应	162136
传授	162093
保证金	162080
取向	162022
一次次	162016
鳌	161967
切片	161941
赶赴	161912
质感	161885
递交	161865
喉	161851
天王	161836
大喊	161795
风波	161793
历来	161776
开水	161742
瞩目	161733
卫生局	161732
辩	161678
方言	161674
本领	161664
掩	161651
表决权	161545
嘞	161539
喝道	161511
種	161497
配售	161472
预后	161405
碑	161378
辨	161375
冷却	161363
表述	161327
党风	161288
爱国主义	161256
误差	161254
挽救	161219
入股	161212
妥	161199
笼罩	161196
词汇	161167
方才	161149
省长	161141
噪声	161098
间隙	161089
密切相关	161063
手掌	161038
逊	161023
丧	161015
外围	161007
迫	160997
做生意	160899
盲	160886
忧郁	160871
莫非	160858
庆典	160854
间隔	160852
这般	160807
加油站	160797
撸	160796
請	160793
袁	160789
ー	160752
蹭	160742
按钮	160680
权限	160679
间谍	160638
掌控	160595
男主角	160562
吓死	160547
期刊	160521
平和	160518
台商	160514
按揭	160509
救济	160502
明知	160466
启示	160459
当真	160457
通知书	160395
荆	160392
闹钟	160391
花卉	160384
分量	160334
台词	160321
不乏	160261
芭	160230
体贴	160197
成都市	160183
新村	160161
调度	160153
卿	160127
浸泡	160101
无耻	160087
赞美	160071
ｃ	160070
序幕	160061
默	160049
兑换	160040
花朵	160024
冲着	160007
啧啧	159995
外资银行	159967
呵护	159961
弱点	159960
迷失	159934
中俄	159892
拎	159892
与众不同	159843
天赋	159839
洗脸	159829
引人注目	159820
电子邮件	159806
酥	159781
走出去	159754
旅馆	159724
皮鞋	159688
专程	159656
放不下	159627
跳出	159610
咗	159594
仍旧	159580
强有力	159580
贵宾	159562
阁下	159538
涵盖	159524
奔跑	159418
做客	159415
隐私	159385
汉字	159378
坦然	159334
疏	159319
总面积	159279
运送	159256
打断	159149
亮度	159146
害羞	159120
铲	159115
做工	159097
偶遇	159089
匹配	159079
意味	159079
计划经济	159077
暮	159061
逝世	159052
拓	159042
火热	158989
剧场	158983
超人	158974
關	158959
從	158925
布莱尔	158916
要命	158881
糟	158874
开户	158811
照样	158766
旅游局	158747
非凡	158741
普查	158713
薰	158711
水上	158709
笔记	158704
细细	158662
社交	158655
草地	158650
上当	158634
哼哼	158627
麦蒂	158605
食欲	158503
高跟鞋	158502
互补	158478
毁灭	158468
楼房	158465
特许	158438
老乡	158425
手册	158348
传承	158345
日圆	158340
捕	158325
习	158319
联网	158246
暖和	158234
一大堆	158211
来访	158173
变换	158157
王菲	158146
充值	158130
银河	158100
预约	158089
北风	158087
多样化	158029
阵阵	158023
升起	157970
炫耀	157959
汕头	157958
﹏	157953
船只	157930
月薪	157925
引用	157922
上限	157911
貌	157905
渝	157902
王朝	157895
本能	157891
盾	157872
几率	157864
爵士	157847
内皮	157831
颠	157828
放学	157817
进化	157795
包袱	157794
除夕	157788
考上	157763
所有制	157750
处境	157739
出局	157728
家务	157721
理事会	157714
振动	157714
晚间	157670
帷幕	157661
屯	157612
写信	157610
今儿	157603
刘少奇	157597
西门子	157576
入睡	157561
尺度	157553
渗	157518
解剖	157514
箱子	157476
糖果	157444
泻	157427
过关	157378
初三	157374
需求量	157372
千方百计	157366
光彩	157329
可不可以	157321
注明	157295
遗漏	157292
通货膨胀	157269
华北	157261
越发	157176
车牌	157170
胡子	157156
大头	157111
中兴	157103
改正	157044
入世	157041
跑车	157025
昏迷	156918
老外	156913
拖延	156903
ＩＬ	156877
辽宁省	156844
年末	156812
一角	156811
纯净	156799
总计	156780
投向	156773
教堂	156768
转动	156760
亲友	156748
法拉利	156692
触摸	156689
任期	156602
合格率	156577
长三角	156563
并用	156559
竖	156559
驱	156538
军民	156517
不愧	156497
一路上	156459
早盘	156455
拉萨	156433
款项	156428
纪检	156406
公证	156299
着实	156296
蠢	156250
巨星	156183
闽	156175
蒜	156170
彼	156116
吃亏	156116
午	156091
解救	156088
光大	156081
罪犯	156053
全长	156032
生命力	156027
笑脸	156027
特异性	156014
林彪	155959
	155898
星光	155895
礼貌	155887
不得了	155847
圈子	155832
难点	155824
除去	155769
组团	155765
丁俊晖	155686
武汉市	155667
监事	155648
上衣	155638
投篮	155630
主机	155620
一经	155537
麻辣	155511
插入	155503
枢纽	155490
吓人	155469
抢险	155431
磁	155413
其二	155401
四季	155360
陈先生	155327
瞧瞧	155307
疯子	155283
放映	155244
迟早	155203
复查	155169
进驻	155127
贫穷	155096
盛会	155047
革	155035
流向	155033
振荡	155024
白菜	155023
编译	155014
捕捉	154973
职业教育	154936
欺诈	154929
贴心	154883
懂事	154879
特派	154828
顾虑	154819
类别	154809
	154781
午后	154730
就读	154725
向后	154709
颤	154708
时而	154683
拢	154672
摩托罗拉	154656
来着	154647
不离	154619
灵通	154618
精子	154613
写真	154591
拜访	154531
票据	154496
法师	154493
工作组	154470
截至目前	154429
淀粉	154427
工人们	154418
庭审	154396
多重	154315
直辖市	154273
工作日	154241
公报	154189
在建	154183
出卖	154177
肝癌	154103
况	154102
农家	154099
蚊子	154081
禾	154038
遗失	154022
恐慌	154006
海边	153967
枕头	153912
风味	153890
蘑菇	153878
亨	153866
中级	153854
枫	153833
锅炉	153776
中线	153773
珠江	153750
累积	153738
小白	153696
亲眼	153666
特此	153661
雨水	153645
横向	153638
不值得	153621
去除	153611
精细	153601
开花	153561
浦	153531
窒息	153525
专人	153518
李宇春	153496
爆竹	153471
倒计时	153471
虚伪	153445
骂人	153417
淋巴细胞	153409
多远	153374
违	153353
女声	153329
破门	153319
究	153318
诡异	153317
高尔夫球	153291
万物	153264
桂林	153235
萝	153199
渔船	153182
现阶段	153133
矿工	153109
评议	153106
芽	153103
猛然	153089
君子	153086
行事	153077
嫂	153052
打包	153026
雷锋	152994
万能	152968
冲上	152957
地形	152933
真空	152920
洽谈	152903
辩论	152888
文革	152884
日产	152877
日本队	152831
更何况	152831
盎司	152819
捐献	152767
处以	152759
稻	152695
最先	152688
司令部	152677
停下来	152672
二等奖	152671
小弟	152650
重任	152603
国旗	152587
职权	152583
惬意	152583
	152581
比率	152579
累死	152578
辽宁队	152544
金融市场	152541
迹	152537
大中型	152502
眯	152490
皮质	152475
茂	152461
明珠	152390
除外	152368
康熙	152330
停产	152322
市内	152309
袍	152306
合力	152286
渔	152232
往返	152094
吸纳	152091
衔接	152037
减免	152011
躲避	151960
脆	151926
工作室	151896
肤色	151882
社会化	151876
歌舞	151866
最最	151839
项链	151821
往后	151785
宴会	151784
石家庄	151764
悠久	151760
教会	151743
海滨	151689
未知	151672
马刺	151669
低估	151659
佳能	151656
下行	151646
100%	151631
剧院	151619
霸王	151593
摄像机	151588
大关	151563
询	151559
激起	151548
丛	151469
厚厚	151455
繁忙	151397
舟	151395
第六名	151376
医护	151367
打响	151352
ω	151352
江西省	151330
少爷	151299
病灶	151293
才华	151286
杖	151281
小品	151277
肯德基	151238
承载	151195
时分	151188
丑闻	151132
趣	151131
瘫痪	151098
海内外	151092
国际贸易	151088
环卫	151087
办事处	151001
看懂	150992
取缔	150991
塌	150912
不仅仅	150902
检察官	150894
流血	150881
妇联	150879
开头	150843
页面	150835
骸	150832
来往	150749
亲近	150745
慎	150732
汇价	150717
赋	150695
攀	150682
世界观	150669
填补	150660
红细胞	150648
交锋	150633
老爷	150620
倘若	150613
回合	150607
质地	150588
不定	150551
日报	150550
管辖	150539
上司	150504
一动	150495
检察院	150466
愉悦	150457
缓和	150431
肾脏	150384
没得	150359
魅	150336
批量	150305
内裤	150249
副院长	150233
愚蠢	150212
粗糙	150209
轨迹	150179
极力	150173
病因	150173
啊哈	150165
创出	150131
颈部	150112
曲折	150107
第三方	150103
泄漏	150102
粉丝们	150100
几时	150055
理会	150030
尖叫	149996
使劲	149968
跳下	149949
改名	149939
腺	149934
推翻	149915
泼	149905
少有	149896
关门	149872
幽	149834
紊乱	149834
吃掉	149749
狠抓	149740
信息系统	149679
甲状腺	149667
培	149595
人影	149584
垮	149582
火力	149571
牙膏	149570
明朗	149560
难看	149557
预示	149556
使者	149517
忍耐	149492
高额	149489
支架	149483
靖国神社	149473
半月	149408
野生动物	149368
电机	149359
走走	149359
场馆	149321
成名	149308
允	149306
无意	149275
港澳	149250
卵	149224
敬业	149218
翻身	149213
汇聚	149212
中小学生	149205
有效率	149183
定于	149153
植入	149152
小腿	149097
褪	149082
踊跃	149064
新颖	149060
冲进	149058
谩	149056
體	149052
认出	149020
汗水	149015
传感器	149006
梗	148903
固执	148853
奢侈品	148806
叶子	148701
ＣＤ	148631
微生物	148591
热火	148574
下巴	148532
抗日战争	148459
想死	148445
薇	148401
冲出	148376
面对面	148332
月经	148331
眠	148301
此地	148294
羞	148280
学问	148270
胆固醇	148267
卡片	148262
更改	148241
保住	148235
一般来说	148212
弱者	148194
平原	148191
归还	148188
散热	148175
撰写	148173
交替	148166
怀抱	148123
睿	148091
娱乐圈	148030
劳力	148004
侮辱	147996
参拜	147990
刘海	147946
中途	147920
淑女	147913
不屑	147882
关机	147873
た	147859
稀饭	147854
定律	147794
干细胞	147719
不必要	147676
放宽	147653
巨人	147644
可观	147638
借此	147622
经济体制	147594
欣喜	147580
嫌弃	147578
宾	147566
城墙	147564
中国大陆	147560
好心	147530
缺席	147506
教科书	147484
河道	147463
闲置	147457
侨	147450
经商	147446
配额	147436
揪	147408
笨蛋	147397
	147366
饶	147357
低点	147339
速率	147321
气象台	147313
應	147304
反倒	147299
微小	147286
涌动	147276
启用	147228
果实	147224
原子	147223
永乐	147221
视网膜	147194
奥地利	147186
会议室	147165
本田	147154
社团	147114
迁移	147107
无名	147094
殴打	147068
仇恨	147058
火车票	147048
系好	147031
上山	147026
突变	147020
瞒	146996
顺差	146994
